,vehicle_id,data_installment,listing_price,data_make,data_model,data_year,data_mileage,data_transmission,doors,seat_capacity,assembled,engine_cc,peak_power,peak_torque,engine_type,fuel_type
290,11210233,2165,167000,9,105,2023,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
291,11210512,2165,167000,9,105,2023,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
292,11210286,2165,167000,9,105,2023,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
293,11214734,1076,83000,31,130,2023,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
294,11214165,739,57000,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
295,11169045,1168,90110,36,126,2023,1,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
296,11170383,1451,111900,16,72,2023,0,0,5.0,5.0,0,1498.0,181.0,240.0,1,3
297,11170356,957,73800,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
298,11170364,971,74900,16,37,2023,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
299,8738070,1811,139700,16,30,2022,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
300,8890229,1054,81310,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
301,10477846,1125,86800,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
302,11158095,2430,187460,16,16,2022,0,0,4.0,5.0,0,1498.0,201.0,260.0,1,3
303,11157530,1002,77260,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
304,11159024,989,76260,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
305,11212644,1563,120600,28,98,2023,0,0,4.0,5.0,1,2488.0,190.0,450.0,1,0
306,10954922,1271,98000,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
307,10952594,1271,98000,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
308,10952388,1271,98000,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
309,11213593,428,33000,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
310,10227026,726,56000,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
311,10442999,1258,97000,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
312,11213493,428,33000,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
313,10695343,3835,295800,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
314,11213096,506,39000,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
315,11212966,635,49000,31,79,2023,0,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
316,11170998,1859,143400,16,30,2022,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
317,6016167,1723,132888,28,127,2022,0,0,5.0,7.0,0,1997.0,144.0,200.0,1,3
318,11158972,1149,88600,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
319,9852879,1670,128800,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
320,6775836,1595,123000,31,131,2023,1,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
321,10499977,2193,169188,30,6,2022,1,0,5.0,5.0,0,1598.0,167.0,240.0,1,3
322,8881196,2057,158679,25,33,2022,1,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
323,11212772,596,46000,31,101,2023,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
325,10939896,1812,139800,9,105,2022,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
326,8855095,1400,107990,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
327,10908229,2450,188990,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
328,11212829,946,73000,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
329,11212818,946,73000,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
330,9318547,376,29000,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
331,9429772,1015,78305,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
332,8717722,777,59900,29,90,2022,1,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
333,11142524,797,61500,29,21,2022,1,0,5.0,5.0,0,998.0,98.0,140.0,1,3
334,11142485,695,53610,29,90,2022,1,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
335,9179393,2450,188990,37,117,2022,1,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
336,10881015,2930,225990,37,68,2022,0,0,5.0,5.0,0,1984.0,245.0,370.0,1,3
337,11210146,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
338,11207604,3591,276990,37,19,2023,0,0,5.0,5.0,0,1984.0,280.0,350.0,1,3
339,10972485,1271,98000,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
340,10719066,3486,268888,38,132,2022,0,0,5.0,5.0,0,1969.0,253.0,350.0,1,3
342,11000648,1596,123123,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
343,10039102,1320,101806,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
344,10954019,1335,103000,18,43,2022,0,0,4.0,5.0,1,1898.0,150.0,350.0,1,0
345,8920490,2545,196340,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
347,8584300,2056,158600,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
348,10531856,1041,80300,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
349,8909977,778,59999,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
350,10045184,1123,86600,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
351,11210869,2165,167000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
352,11210785,2165,167000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
353,11184574,712,54900,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
354,10544299,2113,163000,16,30,2022,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
355,8607692,1018,78505,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
356,10493492,2178,168000,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
357,11184506,945,72900,29,20,2023,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
358,11181320,2074,159990,37,117,2023,1,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
359,10127868,1041,80300,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
360,10149528,1071,82600,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
361,10121474,2191,169000,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
362,10121821,2437,188000,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
363,10028272,2545,196340,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
364,11179703,1320,101800,31,130,2023,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
365,8626990,448,34580,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
366,9099914,810,62500,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
367,10041760,804,62000,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
368,9399292,1055,81390,27,118,2022,0,1,4.0,5.0,1,2477.0,110.0,200.0,1,0
369,9790018,1715,132308,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
370,11005081,987,76100,16,37,2023,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
371,11198635,1296,99980,27,138,2023,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
372,10242670,1204,92880,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
373,9598955,804,62000,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
374,9851083,912,70330,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
375,8626929,810,62500,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
376,8626540,647,49900,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
377,11180925,1006,77600,36,126,2023,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
378,9099879,1010,77900,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
379,8626976,440,33940,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
380,6777034,493,38000,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
381,8626902,945,72900,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
382,8855600,797,61500,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
383,9836013,819,63150,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
384,11191268,1865,143888,16,30,2023,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
385,10199246,1119,86300,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
386,10306779,1436,110800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
387,10696192,1320,101800,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
388,9961989,445,34300,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
389,11021423,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
390,11186793,773,59610,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
391,11186861,773,59610,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
392,11186821,773,59610,29,90,2023,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
393,11171222,997,76880,16,37,2023,1,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
394,11177038,1292,99640,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
395,10702447,905,69800,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
396,10765524,314,24250,29,15,2022,0,1,5.0,5.0,0,998.0,68.0,91.0,1,3
397,10803510,714,55060,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
398,11153013,967,74600,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
399,8595753,1210,93300,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
400,11205480,2833,218533,36,35,2023,1,0,4.0,5.0,1,2487.0,209.0,253.0,1,3
401,10298022,1694,130700,16,38,2022,0,0,4.0,5.0,0,1498.0,182.0,240.0,1,3
402,11184052,1449,111800,31,131,2023,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
403,8603071,1006,77600,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
404,8594652,998,77000,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
405,11207000,2928,225880,36,61,2023,0,0,5.0,7.0,0,2755.0,204.0,500.0,1,0
406,11207043,1867,144000,16,30,2023,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
407,9963109,961,74100,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
408,11207030,1867,144000,16,30,2023,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
409,11205815,1893,146000,16,30,2023,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
411,9350613,1939,149600,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
412,9350709,1666,128526,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
414,11206111,3616,278888,38,132,2023,0,0,5.0,5.0,0,1496.0,408.0,660.0,0,1
416,11205927,2217,171030,16,30,2023,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
417,11205933,2217,171030,16,30,2023,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
418,11205869,1894,146061,16,30,2023,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
419,11205803,1400,107990,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
420,11205881,1894,146061,16,30,2023,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
421,8864824,993,76600,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
422,10644755,1879,144900,16,30,2022,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
423,6176497,906,69888,28,97,2022,1,1,5.0,2.0,1,1598.0,109.0,152.0,1,3
424,8667254,1272,98123,31,131,2023,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
425,7448293,1272,98123,31,131,2023,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
426,7439931,1272,98123,31,131,2023,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
427,11149264,2074,159990,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
428,9796700,542,41800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
429,8980730,946,73000,16,37,2022,1,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
430,10095496,905,69800,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
431,8664577,1210,93300,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
432,11201579,1776,137000,9,105,2023,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
433,9962011,2204,170000,16,16,2023,0,0,4.0,5.0,0,1498.0,201.0,260.0,1,3
434,8603043,1006,77600,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
435,9796761,620,47800,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
436,9796683,581,44800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
441,9236520,3616,278888,38,132,2022,0,0,5.0,5.0,0,1496.0,408.0,660.0,0,1
442,11199738,451,34800,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
443,11199801,451,34800,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
444,11199757,451,34800,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
445,11199950,1119,86300,31,130,2023,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
446,11199971,1119,86300,31,130,2023,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
447,11199778,451,34800,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
448,11199920,1296,99980,27,138,2023,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
449,7359366,967,74600,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
450,10279892,1475,113800,16,72,2023,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
451,9872556,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
452,9796754,652,50300,31,79,2022,0,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
453,9396429,1400,107990,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
454,10120827,1469,113300,31,130,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
455,10120794,1210,93300,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
456,9796723,1605,123800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
457,10120787,1119,86300,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
458,9796732,1436,110800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
459,10120809,1320,101800,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
460,9796775,756,58300,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
461,9796745,700,54000,31,79,2022,0,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
462,9796708,503,38800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
463,10270191,1878,144888,28,113,2022,0,0,5.0,7.0,0,1997.0,150.0,200.0,1,2
464,9384604,1914,147600,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
465,8603081,993,76600,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
466,11196624,998,77000,36,126,2023,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
467,10446175,3721,287000,26,27,2022,0,0,4.0,5.0,0,1496.0,204.0,300.0,1,3
472,11198575,1919,148000,28,113,2023,0,0,5.0,7.0,0,1997.0,150.0,200.0,1,2
473,9612964,1411,108800,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
474,10842831,3708,286000,26,45,2022,0,0,5.0,5.0,1,1496.0,190.0,370.0,0,1
478,11204345,1763,136000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
479,11204326,2165,167000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
480,8316857,1343,103600,25,0,2021,0,0,4.0,5.0,1,1496.0,116.0,148.0,1,3
481,7771729,1632,125900,27,118,2021,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
482,8864527,1085,83720,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
483,7838028,2056,158600,25,33,2021,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
484,7776455,2056,158600,25,33,2021,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
485,10419287,1054,81300,27,118,2022,0,1,4.0,5.0,1,2477.0,110.0,200.0,1,0
486,10084205,1750,135000,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
487,8479481,2191,169000,30,6,2021,0,0,5.0,5.0,0,1598.0,167.0,240.0,1,3
488,10418332,542,41800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
489,10139977,3416,263500,20,36,2022,0,0,5.0,7.0,0,2151.0,201.0,440.0,1,0
490,10048252,3416,263500,20,36,2022,0,0,5.0,7.0,0,2151.0,201.0,440.0,1,0
491,8921567,2372,183000,30,9,2021,0,0,5.0,7.0,0,1598.0,167.0,240.0,1,3
492,8393027,814,62800,31,50,2023,1,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
493,8392563,1696,130800,31,131,2023,1,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
494,8392714,451,34800,31,111,2023,1,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
495,10778629,2230,172000,33,60,2020,0,0,5.0,5.0,1,1995.0,156.0,196.0,1,3
496,7485971,1750,134952,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
497,11184387,873,67300,29,21,2023,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
498,9963090,961,74100,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
499,9967790,2074,159990,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
500,11013561,1697,130888,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
501,11013711,2151,165888,30,6,2022,0,0,5.0,5.0,0,1598.0,167.0,240.0,1,3
502,8643498,980,75600,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
503,10600543,985,76000,16,37,2023,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
504,8824101,1208,93200,31,130,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
505,7666779,898,69288,7,69,2022,0,1,2.0,2.0,1,1496.0,98.0,134.0,1,3
506,7666845,1011,77988,7,69,2022,0,0,5.0,2.0,1,1496.0,98.0,134.0,1,3
507,11039231,1076,83000,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
508,10352370,1919,148000,28,113,2022,0,0,5.0,7.0,0,1997.0,150.0,200.0,1,2
509,10341173,502,38700,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
510,10352358,1930,148888,28,113,2022,0,0,5.0,7.0,0,1997.0,150.0,200.0,1,2
511,10351376,480,37000,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
512,11039077,1076,83000,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
513,11147081,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
514,8326564,908,70000,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
515,11182478,998,77000,16,37,2023,1,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
516,8968670,697,53800,31,101,2022,1,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
517,10801425,1006,77580,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
518,8598170,773,59610,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
519,10542323,1436,110800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
520,10542081,2321,179000,17,112,2022,0,0,5.0,7.0,0,2199.0,193.0,440.0,1,0
521,10702323,814,62800,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
522,8599252,1802,139000,16,30,2022,1,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
523,11197814,2839,219000,36,35,2023,0,0,4.0,5.0,1,2487.0,209.0,253.0,1,3
524,11197982,1696,130800,36,40,2023,0,0,4.0,5.0,1,1798.0,140.0,172.0,1,3
525,11198030,1691,130400,36,41,2023,0,0,5.0,5.0,0,1798.0,140.0,172.0,1,3
526,11197898,1579,121800,36,74,2023,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
528,8648708,1164,89800,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
529,11182276,441,34000,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
530,11173841,1019,78600,16,37,2023,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
531,11174019,1488,114800,16,72,2023,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
532,10853989,3565,275000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
533,9941657,979,75500,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
534,9109818,1055,81390,27,118,2022,0,1,4.0,5.0,1,2477.0,110.0,200.0,1,0
535,11178817,1691,130400,36,41,2023,0,0,5.0,5.0,0,1798.0,98.0,142.0,1,2
536,11139860,497,38300,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
537,11139885,446,34400,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
538,9624329,497,38300,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
539,10661895,1119,86300,31,130,2023,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
540,10165637,497,38300,31,111,2023,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
541,11136723,1785,137700,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
542,8894921,525,40500,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
543,8885159,525,40500,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
544,9548083,841,64900,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
545,9547977,914,70500,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
546,9547892,1014,78200,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
547,9180398,627,48400,29,90,2022,0,0,5.0,5.0,0,1329.0,95.0,121.0,1,3
548,8894883,739,57000,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
549,8885513,805,62100,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
550,8885267,494,38100,29,26,2022,0,0,4.0,5.0,0,998.0,68.0,91.0,1,3
551,8885453,592,45700,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
552,8885319,673,51900,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
553,8885545,840,64800,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
554,8885588,904,69700,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
555,9180317,975,75200,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
556,9180364,1046,80700,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
557,10481166,979,75500,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
558,10170305,1312,101200,18,43,2022,0,0,4.0,5.0,1,1898.0,150.0,350.0,1,0
559,10305946,1312,101200,18,43,2022,0,0,4.0,5.0,1,1898.0,150.0,350.0,1,0
560,11196803,1119,86300,31,130,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
561,11196550,1281,98800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
562,8244676,519,40000,31,79,2022,0,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
563,11196030,814,62800,31,50,2023,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
564,11196005,555,42800,31,79,2023,0,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
565,11195970,814,62800,31,50,2023,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
566,10392377,1338,103200,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
569,10429693,810,62500,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
570,11178014,1296,99980,27,138,2023,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
571,10513663,1810,139600,16,30,2022,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
572,10681603,935,72100,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
573,10513657,944,72800,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
574,11199279,970,74800,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
575,8767035,920,71000,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
576,8564041,920,71000,16,37,2021,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
577,11199169,1175,90600,16,37,2023,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
578,8157972,748,57715,31,101,2023,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
579,8667248,748,57715,31,101,2023,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
580,8157973,612,47215,31,101,2023,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
581,8165465,612,47215,31,101,2023,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
582,11198582,1110,85600,36,126,2023,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
583,11198540,1781,137400,36,41,2023,0,0,5.0,5.0,0,1798.0,98.0,142.0,1,2
584,11185782,1406,108460,16,37,2023,0,0,5.0,5.0,0,1498.0,98.0,127.0,1,2
585,11185794,1406,108460,16,37,2023,0,0,5.0,5.0,0,1498.0,98.0,127.0,1,2
586,11185715,1170,90260,16,37,2023,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
587,11185637,1170,90260,16,37,2023,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
588,11199004,1162,89600,16,37,2023,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
589,11199112,1387,107000,25,31,2023,0,0,5.0,5.0,1,1496.0,116.0,149.0,1,3
